year,suicides_no,country,HDI_for_year
2014,114,Slovenia,0.88
2014,33,Slovenia,0.88
2014,16,Slovenia,0.88
2014,15,Slovenia,0.88
2014,21,Slovenia,0.88
2014,21,Slovenia,0.88
2014,3,Slovenia,0.88
2014,3,Slovenia,0.88
2014,1,Slovenia,0.88
2000,4,South Africa,0.632
2000,79,South Africa,0.632
2000,56,South Africa,0.632
2000,24,South Africa,0.632
2000,41,South Africa,0.632
2000,16,South Africa,0.632
2000,18,South Africa,0.632
2000,18,South Africa,0.632
2000,1,South Africa,0.632
2000,4,South Africa,0.632
2000,5,South Africa,0.632
2000,1,South Africa,0.632
2005,7,South Africa,0.613
2005,123,South Africa,0.613
2005,113,South Africa,0.613
2005,84,South Africa,0.613
2005,26,South Africa,0.613
2005,6,South Africa,0.613
2005,37,South Africa,0.613
2005,13,South Africa,0.613
2005,24,South Africa,0.613
2005,17,South Africa,0.613
2005,4,South Africa,0.613
2005,4,South Africa,0.613
2010,9,South Africa,0.643
2010,106,South Africa,0.643
2010,35,South Africa,0.643
2010,85,South Africa,0.643
2010,56,South Africa,0.643
2010,4,South Africa,0.643
2010,32,South Africa,0.643
2010,28,South Africa,0.643
2010,20,South Africa,0.643
2010,8,South Africa,0.643
2010,8,South Africa,0.643
2010,2,South Africa,0.643
2011,88,South Africa,0.651
2011,87,South Africa,0.651
2011,77,South Africa,0.651
2011,28,South Africa,0.651
2011,2,South Africa,0.651
2011,4,South Africa,0.651
2011,34,South Africa,0.651
2011,15,South Africa,0.651
2011,7,South Africa,0.651
2011,13,South Africa,0.651
2011,2,South Africa,0.651
2011,1,South Africa,0.651
2012,8,South Africa,0.659
2012,128,South Africa,0.659
2012,107,South Africa,0.659
2012,35,South Africa,0.659
2012,88,South Africa,0.659
2012,48,South Africa,0.659
2012,13,South Africa,0.659
2012,26,South Africa,0.659
2012,19,South Africa,0.659
2012,1,South Africa,0.659
2012,7,South Africa,0.659
2012,7,South Africa,0.659
2013,164,South Africa,0.663
2013,119,South Africa,0.663
2013,128,South Africa,0.663
2013,44,South Africa,0.663
2013,5,South Africa,0.663
2013,4,South Africa,0.663
2013,32,South Africa,0.663
2013,32,South Africa,0.663
2013,15,South Africa,0.663
2013,29,South Africa,0.663
2013,8,South Africa,0.663
2013,7,South Africa,0.663
2014,154,South Africa,0.666
2014,8,South Africa,0.666
2014,126,South Africa,0.666
2014,127,South Africa,0.666
2014,40,South Africa,0.666
2014,50,South Africa,0.666
2014,32,South Africa,0.666
2014,23,South Africa,0.666
2014,11,South Africa,0.666
2014,2,South Africa,0.666
2014,4,South Africa,0.666
2014,3,South Africa,0.666
1985,305,Spain,0.725
1985,624,Spain,0.725
1985,131,Spain,0.725
1985,497,Spain,0.725
1985,219,Spain,0.725
1985,277,Spain,0.725
1985,176,Spain,0.725
1985,174,Spain,0.725
1985,59,Spain,0.725
1985,43,Spain,0.725
1985,8,Spain,0.725
1985,1,Spain,0.725
1990,404,Spain,0.756
1990,666,Spain,0.756
1990,175,Spain,0.756
1990,325,Spain,0.756
1990,481,Spain,0.756
1990,308,Spain,0.756
1990,240,Spain,0.756
1990,171,Spain,0.756
1990,90,Spain,0.756
1990,54,Spain,0.756
1990,19,Spain,0.756
1990,6,Spain,0.756
1995,397,Spain,0.803
1995,718,Spain,0.803
1995,398,Spain,0.803
1995,600,Spain,0.803
1995,158,Spain,0.803
1995,287,Spain,0.803
1995,273,Spain,0.803
1995,183,Spain,0.803
1995,69,Spain,0.803
1995,65,Spain,0.803
1995,8,Spain,0.803
1995,1,Spain,0.803
2000,488,Spain,0.827
2000,710,Spain,0.827
2000,742,Spain,0.827
2000,400,Spain,0.827
2000,165,Spain,0.827
2000,229,Spain,0.827
2000,285,Spain,0.827
2000,216,Spain,0.827
2000,107,Spain,0.827
2000,43,Spain,0.827
2000,6,Spain,0.827
2000,3,Spain,0.827
2005,508,Spain,0.845
2005,663,Spain,0.845
2005,829,Spain,0.845
2005,402,Spain,0.845
2005,166,Spain,0.845
2005,277,Spain,0.845
2005,164,Spain,0.845
2005,228,Spain,0.845
2005,117,Spain,0.845
2005,38,Spain,0.845
2005,4,Spain,0.845
2005,3,Spain,0.845
2010,488,Spain,0.867
2010,635,Spain,0.867
2010,971,Spain,0.867
2010,272,Spain,0.867
2010,120,Spain,0.867
2010,207,Spain,0.867
2010,99,Spain,0.867
2010,281,Spain,0.867
2010,59,Spain,0.867
2010,23,Spain,0.867
2010,3,Spain,0.867
2011,514,Spain,0.87
2011,603,Spain,0.87
2011,942,Spain,0.87
2011,282,Spain,0.87
2011,133,Spain,0.87
2011,230,Spain,0.87
2011,290,Spain,0.87
2011,93,Spain,0.87
2011,70,Spain,0.87
2011,21,Spain,0.87
2011,1,Spain,0.87
2011,1,Spain,0.87
2012,571,Spain,0.874
2012,695,Spain,0.874
2012,1016,Spain,0.874
2012,318,Spain,0.874
2012,143,Spain,0.874
2012,120,Spain,0.874
2012,230,Spain,0.874
2012,333,Spain,0.874
2012,74,Spain,0.874
2012,34,Spain,0.874
2012,4,Spain,0.874
2012,1,Spain,0.874
2013,530,Spain,0.874
2013,812,Spain,0.874
2013,1174,Spain,0.874
2013,260,Spain,0.874
2013,173,Spain,0.874
2013,287,Spain,0.874
2013,131,Spain,0.874
2013,373,Spain,0.874
2013,79,Spain,0.874
2013,45,Spain,0.874
2013,6,Spain,0.874
2013,3,Spain,0.874
2014,587,Spain,0.876
2014,759,Spain,0.876
2014,1184,Spain,0.876
2014,268,Spain,0.876
2014,157,Spain,0.876
2014,136,Spain,0.876
2014,294,Spain,0.876
2014,380,Spain,0.876
2014,86,Spain,0.876
2014,50,Spain,0.876
2014,6,Spain,0.876
2014,4,Spain,0.876
1985,144,Sri Lanka,0.597
1985,1432,Sri Lanka,0.597
1985,1024,Sri Lanka,0.597
1985,443,Sri Lanka,0.597
1985,943,Sri Lanka,0.597
1985,824,Sri Lanka,0.597
1985,426,Sri Lanka,0.597
1985,23,Sri Lanka,0.597
1985,203,Sri Lanka,0.597
1985,80,Sri Lanka,0.597
1985,71,Sri Lanka,0.597
1985,55,Sri Lanka,0.597
2000,200,Sri Lanka,0.679
2000,729,Sri Lanka,0.679
2000,1521,Sri Lanka,0.679
2000,873,Sri Lanka,0.679
2000,615,Sri Lanka,0.679
2000,504,Sri Lanka,0.679
2000,288,Sri Lanka,0.679
2000,40,Sri Lanka,0.679
2000,309,Sri Lanka,0.679
2000,125,Sri Lanka,0.679
2000,27,Sri Lanka,0.679
2000,21,Sri Lanka,0.679
2005,18,Suriname,0.692
2005,8,Suriname,0.692
2005,19,Suriname,0.692
2005,12,Suriname,0.692
2005,1,Suriname,0.692
2005,1,Suriname,0.692
2005,4,Suriname,0.692
2005,2,Suriname,0.692
2005,2,Suriname,0.692
2005,2,Suriname,0.692
2005,2,Suriname,0.692
2005,1,Suriname,0.692
2010,5,Suriname,0.707
2010,4,Suriname,0.707
2010,40,Suriname,0.707
2010,19,Suriname,0.707
2010,10,Suriname,0.707
2010,18,Suriname,0.707
2010,10,Suriname,0.707
2010,14,Suriname,0.707
2010,7,Suriname,0.707
2010,3,Suriname,0.707
2010,4,Suriname,0.707
2010,2,Suriname,0.707
2011,5,Suriname,0.709
2011,39,Suriname,0.709
2011,22,Suriname,0.709
2011,19,Suriname,0.709
2011,10,Suriname,0.709
2011,12,Suriname,0.709
2011,6,Suriname,0.709
2011,9,Suriname,0.709
2011,3,Suriname,0.709
2011,2,Suriname,0.709
2012,10,Suriname,0.711
2012,24,Suriname,0.711
2012,37,Suriname,0.711
2012,12,Suriname,0.711
2012,17,Suriname,0.711
2012,8,Suriname,0.711
2012,9,Suriname,0.711
2012,6,Suriname,0.711
2012,7,Suriname,0.711
2012,3,Suriname,0.711
2013,27,Suriname,0.713
2013,39,Suriname,0.713
2013,18,Suriname,0.713
2013,9,Suriname,0.713
2013,12,Suriname,0.713
2013,9,Suriname,0.713
2013,1,Suriname,0.713
2013,4,Suriname,0.713
2013,8,Suriname,0.713
2013,3,Suriname,0.713
2013,1,Suriname,0.713
2014,5,Suriname,0.714
2014,26,Suriname,0.714
2014,38,Suriname,0.714
2014,12,Suriname,0.714
2014,10,Suriname,0.714
2014,9,Suriname,0.714
2014,6,Suriname,0.714
2014,8,Suriname,0.714
2014,9,Suriname,0.714
2014,1,Suriname,0.714
2014,2,Suriname,0.714
2014,2,Suriname,0.714
1990,144,Sweden,0.815
1990,287,Sweden,0.815
1990,340,Sweden,0.815
1990,157,Sweden,0.815
1990,138,Sweden,0.815
1990,63,Sweden,0.815
1990,88,Sweden,0.815
1990,156,Sweden,0.815
1990,63,Sweden,0.815
1990,30,Sweden,0.815
1990,4,Sweden,0.815
1990,1,Sweden,0.815
1995,120,Sweden,0.856
1995,371,Sweden,0.856
1995,233,Sweden,0.856
1995,134,Sweden,0.856
1995,78,Sweden,0.856
1995,163,Sweden,0.856
1995,75,Sweden,0.856
1995,103,Sweden,0.856
1995,39,Sweden,0.856
1995,28,Sweden,0.856
1995,3,Sweden,0.856
1995,1,Sweden,0.856
2000,128,Sweden,0.897
2000,221,Sweden,0.897
2000,275,Sweden,0.897
2000,114,Sweden,0.897
2000,63,Sweden,0.897
2000,100,Sweden,0.897
2000,123,Sweden,0.897
2000,49,Sweden,0.897
2000,26,Sweden,0.897
2000,30,Sweden,0.897
2000,1,Sweden,0.897
2000,1,Sweden,0.897
2005,117,Sweden,0.892
2005,253,Sweden,0.892
2005,297,Sweden,0.892
2005,95,Sweden,0.892
2005,121,Sweden,0.892
2005,68,Sweden,0.892
2005,135,Sweden,0.892
2005,48,Sweden,0.892
2005,40,Sweden,0.892
2005,36,Sweden,0.892
2005,5,Sweden,0.892
2005,4,Sweden,0.892
2010,101,Sweden,0.901
2010,263,Sweden,0.901
2010,280,Sweden,0.901
2010,106,Sweden,0.901
2010,87,Sweden,0.901
2010,105,Sweden,0.901
2010,100,Sweden,0.901
2010,34,Sweden,0.901
2010,31,Sweden,0.901
2010,31,Sweden,0.901
2010,2,Sweden,0.901
2010,1,Sweden,0.901
2011,86,Sweden,0.903
2011,245,Sweden,0.903
2011,263,Sweden,0.903
2011,107,Sweden,0.903
2011,85,Sweden,0.903
2011,98,Sweden,0.903
2011,103,Sweden,0.903
2011,46,Sweden,0.903
2011,38,Sweden,0.903
2011,36,Sweden,0.903
2011,3,Sweden,0.903
2011,2,Sweden,0.903
2012,109,Sweden,0.904
2012,256,Sweden,0.904
2012,257,Sweden,0.904
2012,113,Sweden,0.904
2012,83,Sweden,0.904
2012,140,Sweden,0.904
2012,41,Sweden,0.904
2012,89,Sweden,0.904
2012,34,Sweden,0.904
2012,27,Sweden,0.904
2012,4,Sweden,0.904
2012,1,Sweden,0.904
2013,110,Sweden,0.905
2013,273,Sweden,0.905
2013,266,Sweden,0.905
2013,111,Sweden,0.905
2013,99,Sweden,0.905
2013,48,Sweden,0.905
2013,108,Sweden,0.905
2013,117,Sweden,0.905
2013,48,Sweden,0.905
2013,46,Sweden,0.905
2013,3,Sweden,0.905
2013,1,Sweden,0.905
2014,119,Sweden,0.907
2014,224,Sweden,0.907
2014,238,Sweden,0.907
2014,114,Sweden,0.907
2014,88,Sweden,0.907
2014,135,Sweden,0.907
2014,45,Sweden,0.907
2014,101,Sweden,0.907
2014,42,Sweden,0.907
2014,36,Sweden,0.907
2014,4,Sweden,0.907
2014,2,Sweden,0.907
1995,146,Switzerland,0.846
1995,262,Switzerland,0.846
1995,358,Switzerland,0.846
1995,146,Switzerland,0.846
1995,104,Switzerland,0.846
1995,143,Switzerland,0.846
1995,55,Switzerland,0.846
1995,130,Switzerland,0.846
1995,45,Switzerland,0.846
1995,28,Switzerland,0.846
1995,2,Switzerland,0.846
2000,152,Switzerland,0.888
2000,239,Switzerland,0.888
2000,360,Switzerland,0.888
2000,147,Switzerland,0.888
2000,79,Switzerland,0.888
2000,79,Switzerland,0.888
2000,128,Switzerland,0.888
2000,124,Switzerland,0.888
2000,47,Switzerland,0.888
2000,20,Switzerland,0.888
2000,4,Switzerland,0.888
2000,1,Switzerland,0.888
2005,177,Switzerland,0.904
2005,253,Switzerland,0.904
2005,308,Switzerland,0.904
2005,95,Switzerland,0.904
2005,90,Switzerland,0.904
2005,69,Switzerland,0.904
2005,119,Switzerland,0.904
2005,123,Switzerland,0.904
2005,40,Switzerland,0.904
2005,23,Switzerland,0.904
2005,2,Switzerland,0.904
2010,114,Switzerland,0.924
2010,220,Switzerland,0.924
2010,267,Switzerland,0.924
2010,74,Switzerland,0.924
2010,96,Switzerland,0.924
2010,47,Switzerland,0.924
2010,36,Switzerland,0.924
2010,103,Switzerland,0.924
2010,32,Switzerland,0.924
2010,15,Switzerland,0.924
2010,2,Switzerland,0.924
2011,125,Switzerland,0.925
2011,221,Switzerland,0.925
2011,261,Switzerland,0.925
2011,81,Switzerland,0.925
2011,67,Switzerland,0.925
2011,44,Switzerland,0.925
2011,94,Switzerland,0.925
2011,98,Switzerland,0.925
2011,25,Switzerland,0.925
2011,15,Switzerland,0.925
2011,2,Switzerland,0.925
2011,1,Switzerland,0.925
2012,129,Switzerland,0.927
2012,238,Switzerland,0.927
2012,251,Switzerland,0.927
2012,65,Switzerland,0.927
2012,66,Switzerland,0.927
2012,102,Switzerland,0.927
2012,41,Switzerland,0.927
2012,104,Switzerland,0.927
2012,29,Switzerland,0.927
2012,10,Switzerland,0.927
2012,3,Switzerland,0.927
2013,146,Switzerland,0.928
2013,253,Switzerland,0.928
2013,255,Switzerland,0.928
2013,78,Switzerland,0.928
2013,109,Switzerland,0.928
2013,52,Switzerland,0.928
2013,37,Switzerland,0.928
2013,100,Switzerland,0.928
2013,21,Switzerland,0.928
2013,17,Switzerland,0.928
2013,2,Switzerland,0.928
2013,1,Switzerland,0.928
2014,144,Switzerland,0.93
2014,249,Switzerland,0.93
2014,245,Switzerland,0.93
2014,68,Switzerland,0.93
2014,47,Switzerland,0.93
2014,48,Switzerland,0.93
2014,88,Switzerland,0.93
2014,95,Switzerland,0.93
2014,30,Switzerland,0.93
2014,14,Switzerland,0.93
2014,2,Switzerland,0.93
2014,2,Switzerland,0.93
1985,453,Thailand,0.539
1985,211,Thailand,0.539
1985,593,Thailand,0.539
1985,573,Thailand,0.539
1985,28,Thailand,0.539
1985,448,Thailand,0.539
1985,254,Thailand,0.539
1985,236,Thailand,0.539
1985,94,Thailand,0.539
1985,17,Thailand,0.539
1985,46,Thailand,0.539
1985,29,Thailand,0.539
1990,55,Thailand,0.572
1990,622,Thailand,0.572
1990,753,Thailand,0.572
1990,293,Thailand,0.572
1990,665,Thailand,0.572
1990,511,Thailand,0.572
1990,339,Thailand,0.572
1990,29,Thailand,0.572
1990,290,Thailand,0.572
1990,102,Thailand,0.572
1990,51,Thailand,0.572
1990,43,Thailand,0.572
1995,931,Thailand,0.611
1995,847,Thailand,0.611
1995,883,Thailand,0.611
1995,49,Thailand,0.611
1995,334,Thailand,0.611
1995,362,Thailand,0.611
1995,287,Thailand,0.611
1995,309,Thailand,0.611
1995,25,Thailand,0.611
1995,120,Thailand,0.611
1995,56,Thailand,0.611
1995,42,Thailand,0.611
2000,1284,Thailand,0.648
2000,961,Thailand,0.648
2000,1263,Thailand,0.648
2000,454,Thailand,0.648
2000,71,Thailand,0.648
2000,43,Thailand,0.648
2000,444,Thailand,0.648
2000,248,Thailand,0.648
2000,261,Thailand,0.648
2000,153,Thailand,0.648
2005,838,Thailand,0.684
2005,94,Thailand,0.684
2005,486,Thailand,0.684
2005,1128,Thailand,0.684
2005,458,Thailand,0.684
2005,175,Thailand,0.684
2005,383,Thailand,0.684
2005,187,Thailand,0.684
2005,33,Thailand,0.684
2005,117,Thailand,0.684
2005,26,Thailand,0.684
2005,12,Thailand,0.684
2010,145,Thailand,0.716
2010,688,Thailand,0.716
2010,511,Thailand,0.716
2010,1166,Thailand,0.716
2010,387,Thailand,0.716
2010,41,Thailand,0.716
2010,164,Thailand,0.716
2010,345,Thailand,0.716
2010,164,Thailand,0.716
2010,120,Thailand,0.716
2010,16,Thailand,0.716
2010,14,Thailand,0.716
2011,782,Thailand,0.721
2011,112,Thailand,0.721
2011,1227,Thailand,0.721
2011,488,Thailand,0.721
2011,357,Thailand,0.721
2011,56,Thailand,0.721
2011,217,Thailand,0.721
2011,361,Thailand,0.721
2011,147,Thailand,0.721
2011,95,Thailand,0.721
2011,19,Thailand,0.721
2011,12,Thailand,0.721
2012,136,Thailand,0.724
2012,721,Thailand,0.724
2012,581,Thailand,0.724
2012,1234,Thailand,0.724
2012,369,Thailand,0.724
2012,222,Thailand,0.724
2012,54,Thailand,0.724
2012,394,Thailand,0.724
2012,162,Thailand,0.724
2012,84,Thailand,0.724
2012,14,Thailand,0.724
2012,14,Thailand,0.724
2013,152,Thailand,0.724
2013,706,Thailand,0.724
2013,1313,Thailand,0.724
2013,586,Thailand,0.724
2013,331,Thailand,0.724
2013,64,Thailand,0.724
2013,382,Thailand,0.724
2013,190,Thailand,0.724
2013,126,Thailand,0.724
2013,88,Thailand,0.724
2013,17,Thailand,0.724
2013,6,Thailand,0.724
2014,682,Thailand,0.726
2014,137,Thailand,0.726
2014,632,Thailand,0.726
2014,1274,Thailand,0.726
2014,337,Thailand,0.726
2014,71,Thailand,0.726
2014,240,Thailand,0.726
2014,388,Thailand,0.726
2014,116,Thailand,0.726
2014,49,Thailand,0.726
2014,14,Thailand,0.726
2014,12,Thailand,0.726
1985,9,Trinidad and Tobago,0.673
1985,8,Trinidad and Tobago,0.673
1985,2,Trinidad and Tobago,0.673
1985,4,Trinidad and Tobago,0.673
1985,3,Trinidad and Tobago,0.673
1985,2,Trinidad and Tobago,0.673
1985,1,Trinidad and Tobago,0.673
1990,43,Trinidad and Tobago,0.673
1990,16,Trinidad and Tobago,0.673
1990,34,Trinidad and Tobago,0.673
1990,30,Trinidad and Tobago,0.673
1990,17,Trinidad and Tobago,0.673
1990,1,Trinidad and Tobago,0.673
1990,11,Trinidad and Tobago,0.673
1990,5,Trinidad and Tobago,0.673
1990,8,Trinidad and Tobago,0.673
1990,1,Trinidad and Tobago,0.673
1990,3,Trinidad and Tobago,0.673
1990,1,Trinidad and Tobago,0.673
1995,8,Trinidad and Tobago,0.684
1995,42,Trinidad and Tobago,0.684
1995,23,Trinidad and Tobago,0.684
1995,54,Trinidad and Tobago,0.684
1995,17,Trinidad and Tobago,0.684
1995,10,Trinidad and Tobago,0.684
1995,10,Trinidad and Tobago,0.684
1995,11,Trinidad and Tobago,0.684
1995,4,Trinidad and Tobago,0.684
1995,4,Trinidad and Tobago,0.684
1995,1,Trinidad and Tobago,0.684
2000,4,Trinidad and Tobago,0.717
2000,54,Trinidad and Tobago,0.717
2000,30,Trinidad and Tobago,0.717
2000,20,Trinidad and Tobago,0.717
2000,5,Trinidad and Tobago,0.717
2000,25,Trinidad and Tobago,0.717
2000,9,Trinidad and Tobago,0.717
2000,4,Trinidad and Tobago,0.717
2000,5,Trinidad and Tobago,0.717
2000,7,Trinidad and Tobago,0.717
2000,2,Trinidad and Tobago,0.717
2000,1,Trinidad and Tobago,0.717
2005,4,Trinidad and Tobago,0.753
2005,30,Trinidad and Tobago,0.753
2005,46,Trinidad and Tobago,0.753
2005,12,Trinidad and Tobago,0.753
2005,18,Trinidad and Tobago,0.753
2005,2,Trinidad and Tobago,0.753
2005,10,Trinidad and Tobago,0.753
2005,5,Trinidad and Tobago,0.753
2005,6,Trinidad and Tobago,0.753
2005,2,Trinidad and Tobago,0.753
2005,1,Trinidad and Tobago,0.753
2010,38,Trinidad and Tobago,0.772
2010,4,Trinidad and Tobago,0.772
2010,48,Trinidad and Tobago,0.772
2010,21,Trinidad and Tobago,0.772
2010,17,Trinidad and Tobago,0.772
2010,9,Trinidad and Tobago,0.772
2010,9,Trinidad and Tobago,0.772
2010,8,Trinidad and Tobago,0.772
2010,4,Trinidad and Tobago,0.772
2010,1,Trinidad and Tobago,0.772
2010,1,Trinidad and Tobago,0.772
2011,5,Trinidad and Tobago,0.767
2011,41,Trinidad and Tobago,0.767
2011,21,Trinidad and Tobago,0.767
2011,25,Trinidad and Tobago,0.767
2011,20,Trinidad and Tobago,0.767
2011,8,Trinidad and Tobago,0.767
2011,5,Trinidad and Tobago,0.767
2011,8,Trinidad and Tobago,0.767
2011,4,Trinidad and Tobago,0.767
2011,2,Trinidad and Tobago,0.767
2010,63,Turkey,0.738
2010,397,Turkey,0.738
2010,175,Turkey,0.738
2010,248,Turkey,0.738
2010,238,Turkey,0.738
2010,28,Turkey,0.738
2010,95,Turkey,0.738
2010,57,Turkey,0.738
2010,110,Turkey,0.738
2010,61,Turkey,0.738
2010,27,Turkey,0.738
2010,25,Turkey,0.738
2011,45,Turkey,0.751
2011,162,Turkey,0.751
2011,266,Turkey,0.751
2011,180,Turkey,0.751
2011,177,Turkey,0.751
2011,83,Turkey,0.751
2011,15,Turkey,0.751
2011,60,Turkey,0.751
2011,82,Turkey,0.751
2011,35,Turkey,0.751
2011,23,Turkey,0.751
2011,20,Turkey,0.751
2012,58,Turkey,0.756
2012,399,Turkey,0.756
2012,180,Turkey,0.756
2012,227,Turkey,0.756
2012,184,Turkey,0.756
2012,23,Turkey,0.756
2012,94,Turkey,0.756
2012,78,Turkey,0.756
2012,113,Turkey,0.756
2012,55,Turkey,0.756
2012,24,Turkey,0.756
2012,15,Turkey,0.756
2013,76,Turkey,0.759
2013,239,Turkey,0.759
2013,477,Turkey,0.759
2013,285,Turkey,0.759
2013,253,Turkey,0.759
2013,133,Turkey,0.759
2013,29,Turkey,0.759
2013,73,Turkey,0.759
2013,87,Turkey,0.759
2013,118,Turkey,0.759
2013,23,Turkey,0.759
2013,17,Turkey,0.759
2014,66,Turkey,0.761
2014,225,Turkey,0.761
2014,260,Turkey,0.761
2014,394,Turkey,0.761
2014,243,Turkey,0.761
2014,114,Turkey,0.761
2014,23,Turkey,0.761
2014,79,Turkey,0.761
2014,109,Turkey,0.761
2014,65,Turkey,0.761
2014,21,Turkey,0.761
2014,18,Turkey,0.761
2010,40,Turkmenistan,0.666
2010,42,Turkmenistan,0.666
2010,2,Turkmenistan,0.666
2010,35,Turkmenistan,0.666
2010,10,Turkmenistan,0.666
2010,22,Turkmenistan,0.666
2010,9,Turkmenistan,0.666
2010,9,Turkmenistan,0.666
2010,5,Turkmenistan,0.666
2010,2,Turkmenistan,0.666
2010,2,Turkmenistan,0.666
2011,33,Turkmenistan,0.671
2011,27,Turkmenistan,0.671
2011,20,Turkmenistan,0.671
2011,8,Turkmenistan,0.671
2011,20,Turkmenistan,0.671
2011,1,Turkmenistan,0.671
2011,5,Turkmenistan,0.671
2011,8,Turkmenistan,0.671
2011,5,Turkmenistan,0.671
2011,2,Turkmenistan,0.671
2011,1,Turkmenistan,0.671
2012,39,Turkmenistan,0.677
2012,35,Turkmenistan,0.677
2012,23,Turkmenistan,0.677
2012,18,Turkmenistan,0.677
2012,1,Turkmenistan,0.677
2012,5,Turkmenistan,0.677
2012,9,Turkmenistan,0.677
2012,4,Turkmenistan,0.677
2012,2,Turkmenistan,0.677
2012,2,Turkmenistan,0.677
2013,28,Turkmenistan,0.682
2013,21,Turkmenistan,0.682
2013,19,Turkmenistan,0.682
2013,16,Turkmenistan,0.682
2013,1,Turkmenistan,0.682
2013,4,Turkmenistan,0.682
2013,8,Turkmenistan,0.682
2013,3,Turkmenistan,0.682
2013,1,Turkmenistan,0.682
2014,39,Turkmenistan,0.688
2014,23,Turkmenistan,0.688
2014,23,Turkmenistan,0.688
2014,20,Turkmenistan,0.688
2014,7,Turkmenistan,0.688
2014,14,Turkmenistan,0.688
2014,3,Turkmenistan,0.688
2014,4,Turkmenistan,0.688
2014,3,Turkmenistan,0.688
1990,494,Ukraine,0.705
1990,3570,Ukraine,0.705
1990,2003,Ukraine,0.705
1990,1490,Ukraine,0.705
1990,452,Ukraine,0.705
1990,613,Ukraine,0.705
1990,886,Ukraine,0.705
1990,704,Ukraine,0.705
1990,203,Ukraine,0.705
1990,165,Ukraine,0.705
1990,59,Ukraine,0.705
1990,6,Ukraine,0.705
1995,548,Ukraine,0.662
1995,3505,Ukraine,0.662
1995,4986,Ukraine,0.662
1995,1854,Ukraine,0.662
1995,948,Ukraine,0.662
1995,405,Ukraine,0.662
1995,1029,Ukraine,0.662
1995,752,Ukraine,0.662
1995,243,Ukraine,0.662
1995,187,Ukraine,0.662
1995,68,Ukraine,0.662
1995,16,Ukraine,0.662
2000,3380,Ukraine,0.668
2000,5076,Ukraine,0.668
2000,446,Ukraine,0.668
2000,1740,Ukraine,0.668
2000,1097,Ukraine,0.668
2000,435,Ukraine,0.668
2000,956,Ukraine,0.668
2000,774,Ukraine,0.668
2000,251,Ukraine,0.668
2000,196,Ukraine,0.668
2000,95,Ukraine,0.668
2000,21,Ukraine,0.668
2005,561,Ukraine,0.713
2005,3771,Ukraine,0.713
2005,2151,Ukraine,0.713
2005,1467,Ukraine,0.713
2005,861,Ukraine,0.713
2005,342,Ukraine,0.713
2005,576,Ukraine,0.713
2005,515,Ukraine,0.713
2005,182,Ukraine,0.713
2005,139,Ukraine,0.713
2005,49,Ukraine,0.713
2005,7,Ukraine,0.713
2010,495,Ukraine,0.732
2010,1827,Ukraine,0.732
2010,2853,Ukraine,0.732
2010,1457,Ukraine,0.732
2010,843,Ukraine,0.732
2010,303,Ukraine,0.732
2010,479,Ukraine,0.732
2010,458,Ukraine,0.732
2010,154,Ukraine,0.732
2010,170,Ukraine,0.732
2010,35,Ukraine,0.732
2010,15,Ukraine,0.732
2011,531,Ukraine,0.738
2011,1761,Ukraine,0.738
2011,2664,Ukraine,0.738
2011,1457,Ukraine,0.738
2011,850,Ukraine,0.738
2011,311,Ukraine,0.738
2011,552,Ukraine,0.738
2011,464,Ukraine,0.738
2011,157,Ukraine,0.738
2011,160,Ukraine,0.738
2011,46,Ukraine,0.738
2011,20,Ukraine,0.738
2012,590,Ukraine,0.743
2012,1768,Ukraine,0.743
2012,2680,Ukraine,0.743
2012,1450,Ukraine,0.743
2012,838,Ukraine,0.743
2012,347,Ukraine,0.743
2012,524,Ukraine,0.743
2012,494,Ukraine,0.743
2012,186,Ukraine,0.743
2012,126,Ukraine,0.743
2012,35,Ukraine,0.743
2012,20,Ukraine,0.743
2014,608,Ukraine,0.747
2014,1558,Ukraine,0.747
2014,2363,Ukraine,0.747
2014,1302,Ukraine,0.747
2014,560,Ukraine,0.747
2014,339,Ukraine,0.747
2014,465,Ukraine,0.747
2014,423,Ukraine,0.747
2014,197,Ukraine,0.747
2014,118,Ukraine,0.747
2014,21,Ukraine,0.747
2014,14,Ukraine,0.747
2005,42,United Arab Emirates,0.822
2005,3,United Arab Emirates,0.822
2005,7,United Arab Emirates,0.822
2005,28,United Arab Emirates,0.822
2005,6,United Arab Emirates,0.822
2005,7,United Arab Emirates,0.822
2005,3,United Arab Emirates,0.822
2010,1,United Arab Emirates,0.828
2010,5,United Arab Emirates,0.828
2010,14,United Arab Emirates,0.828
2010,1,United Arab Emirates,0.828
2010,39,United Arab Emirates,0.828
2010,6,United Arab Emirates,0.828
2010,34,United Arab Emirates,0.828
2010,10,United Arab Emirates,0.828
2010,1,United Arab Emirates,0.828
1985,264,United Kingdom,0.753
1985,915,United Kingdom,0.753
1985,1208,United Kingdom,0.753
1985,620,United Kingdom,0.753
1985,678,United Kingdom,0.753
1985,237,United Kingdom,0.753
1985,411,United Kingdom,0.753
1985,505,United Kingdom,0.753
1985,176,United Kingdom,0.753
1985,86,United Kingdom,0.753
1985,3,United Kingdom,0.753
1985,2,United Kingdom,0.753
1990,264,United Kingdom,0.773
1990,1246,United Kingdom,0.773
1990,763,United Kingdom,0.773
1990,721,United Kingdom,0.773
1990,528,United Kingdom,0.773
1990,340,United Kingdom,0.773
